date,nok,usd,eur,gbp,brent
4/25/2013,0.059165,0.010075059,0.007742,0.006528,10263.95955
4/26/2013,0.0596635,0.010198878,0.007828,0.006589,10114.838
4/29/2013,0.059459,0.010228609,0.007808,0.006599,10148.98465
4/30/2013,0.059232,0.010264306,0.007795,0.006608,9973.39725
5/1/2013,0.059231,0.010267995,0.007791,0.006601,9734.1305
5/2/2013,0.0592275,0.010207727,0.007813,0.006571,10075.70025
5/3/2013,0.0586055,0.01009744,0.007699,0.0064845,10318.45665
5/6/2013,0.05874,0.010065932,0.007698,0.0064765,10476.9237
5/7/2013,0.059026,0.01009948,0.007722,0.006522,10337.166
5/8/2013,0.05807,0.0101005,0.00768,0.006502,10330.1817
5/9/2013,0.057469,0.009939864,0.007621,0.006434,10510.20435
5/10/2013,0.057004,0.009841067,0.007574,0.006405,10558.81465
5/13/2013,0.0569805,0.009820771,0.007568,0.006419,10469.6465
5/14/2013,0.0570045,0.009768964,0.007561,0.0064225,10502.649
5/15/2013,0.0571955,0.009781386,0.00759,0.00642,10599.7248
5/16/2013,0.057061,0.009779473,0.007592,0.006404,10614.069
5/17/2013,0.0567165,0.009688984,0.007547,0.0063865,10799.8944
5/20/2013,0.057053,0.009778039,0.00759,0.00641,10717.896
5/21/2013,0.0564935,0.009756573,0.007559,0.0064375,10650.25545
5/22/2013,0.0563715,0.00969415,0.007539,0.006442,10583.703
5/23/2013,0.057138,0.009801519,0.007577,0.0064875,10451.441
5/24/2013,0.057582,0.009872643,0.007635,0.006527,10396.4056
5/27/2013,0.057911,0.009906385,0.007661,0.006559,10358.9759
5/28/2013,0.057607,0.00976801,0.007598,0.006494,10670.54625
5/29/2013,0.058315,0.009885819,0.007639,0.006532,10361.30665
5/30/2013,0.0578315,0.009927036,0.007607,0.006517,10294.10965
5/31/2013,0.0584095,0.009951734,0.007656,0.0065475,10087.68915
6/3/2013,0.058316,0.010047222,0.007684,0.006557,10158.0318
6/4/2013,0.0581005,0.009997501,0.007643,0.0065285,10326.581
6/5/2013,0.058651,0.010094382,0.007709,0.0065525,10207.6576
6/6/2013,0.0592655,0.010313531,0.007786,0.00661,10046.0256
6/7/2013,0.0591365,0.010251679,0.007753,0.006589,10199.3052
6/10/2013,0.0583275,0.010124532,0.007637,0.006502,10267.1415
6/11/2013,0.060154,0.010413955,0.007821,0.006654,9886.734
6/12/2013,0.0599535,0.010413412,0.007808,0.006642,9938.1447
6/13/2013,0.0601955,0.010484928,0.007839,0.00667,9942.84375
6/14/2013,0.060761,0.010628687,0.007963,0.006768,9966.42405
6/17/2013,0.060564,0.010580891,0.007915,0.0067305,9967.9697
6/18/2013,0.060174,0.010489877,0.007832,0.0067055,10106.8866
6/19/2013,0.0598395,0.01036538,0.007797,0.0066935,10237.927
6/20/2013,0.0616595,0.010279077,0.007775,0.0066275,9937.66275
6/21/2013,0.0618895,0.010214505,0.007784,0.006625,9879.089
6/24/2013,0.06277,0.010232273,0.0078,0.00663,9886.3668
6/25/2013,0.062272,0.010223903,0.007813,0.00663,9904.2406
6/26/2013,0.0624995,0.010230702,0.007863,0.0066805,9936.7567
6/27/2013,0.061459,0.010167251,0.007798,0.0066635,10112.8611
6/28/2013,0.0612195,0.010087255,0.007753,0.006631,10127.6316
7/1/2013,0.061128,0.010033613,0.00768,0.0065935,10265.495
7/2/2013,0.060762,0.009937394,0.007657,0.0065575,10465.52
7/3/2013,0.06117,0.010008507,0.007694,0.0065505,10567.0104
7/4/2013,0.0610615,0.009995502,0.00774,0.006632,10558.7493
7/5/2013,0.061758,0.009881423,0.007701,0.006637,10901.264
7/8/2013,0.060821,0.009904422,0.007696,0.0066245,10846.66995
7/9/2013,0.0610945,0.009885819,0.007735,0.0066495,10905.52055
7/10/2013,0.0610705,0.010033613,0.007732,0.006684,10814.64915
7/11/2013,0.061242,0.010105093,0.007716,0.006655,10660.9608
7/12/2013,0.061158,0.010078105,0.007712,0.006671,10796.67225
7/15/2013,0.060697,0.010013518,0.007666,0.0066315,10894.27285
7/16/2013,0.060439,0.010091327,0.007667,0.006656,10840.993
7/17/2013,0.060114,0.010041673,0.007651,0.0066005,10815.92685
7/18/2013,0.05959,0.009958176,0.007596,0.006539,10915.654
7/19/2013,0.0593175,0.00993542,0.00756,0.0065075,10877.2455
7/22/2013,0.0595365,0.010033613,0.00761,0.006532,10778.76975
7/23/2013,0.059086,0.010057327,0.007606,0.006544,10780.2006
7/24/2013,0.05912,0.009974565,0.007556,0.006513,10746.33345
7/25/2013,0.0594605,0.010071001,0.007585,0.0065435,10689.10675
7/26/2013,0.0601025,0.010175528,0.007663,0.0066155,10532.13175
7/29/2013,0.060622,0.010208769,0.007697,0.0066555,10525.26475
7/30/2013,0.0605605,0.010200439,0.007691,0.0066945,10480.92185
7/31/2013,0.0602,0.010217114,0.007681,0.006718,10541.1375
8/1/2013,0.059754,0.010045708,0.007606,0.006644,10904.1593
8/2/2013,0.0600215,0.010104582,0.007607,0.006609,10782.23675
8/5/2013,0.0602555,0.010171905,0.007672,0.006623,10686.297
8/6/2013,0.060555,0.010230702,0.007688,0.006666,10574.0541
8/7/2013,0.061238,0.010380443,0.007783,0.006702,10350.2324
8/8/2013,0.0611245,0.01033752,0.007725,0.0066545,10319.6898
8/9/2013,0.060817,0.01039285,0.007789,0.006705,10412.9284
8/12/2013,0.060583,0.010319385,0.007759,0.0066735,10559.73785
8/13/2013,0.059949,0.010182781,0.007678,0.006591,10784.8731
8/14/2013,0.0600475,0.010190044,0.007687,0.006574,10814.477
8/15/2013,0.060679,0.010270104,0.007694,0.006566,10818.7807
8/16/2013,0.0606675,0.010253255,0.007692,0.00656,10767.312
8/19/2013,0.0606625,0.010249577,0.007686,0.00655,10722.3935
8/20/2013,0.0612115,0.010279605,0.007662,0.0065615,10715.392
8/21/2013,0.0622625,0.010238034,0.007665,0.006537,10725.69175
8/22/2013,0.0618435,0.010128634,0.007584,0.006498,10850.427
8/23/2013,0.060956,0.010127095,0.007568,0.006505,10964.6448
8/26/2013,0.061294,0.010151254,0.007593,0.0065175,10908.0123
8/27/2013,0.0620215,0.010306091,0.007695,0.0066295,11096.3508
8/28/2013,0.06195,0.010241704,0.007677,0.006596,11385.8004
8/29/2013,0.0619535,0.010167768,0.007679,0.006558,11325.986
8/30/2013,0.062281,0.01018693,0.007704,0.0065685,11191.79165
9/2/2013,0.061232,0.010066945,0.007631,0.006476,11356.97055
9/3/2013,0.060963,0.010042177,0.007625,0.006454,11519.4144
9/4/2013,0.060741,0.010024058,0.007589,0.0064145,11463.4216
9/5/2013,0.0611635,0.009987516,0.007612,0.0064065,11540.4075
9/6/2013,0.061358,0.01008929,0.007655,0.0064545,11509.2338
9/9/2013,0.0603565,0.010041673,0.007576,0.0063995,11324.8062
9/10/2013,0.058952,0.009959167,0.007506,0.0063295,11170.6125
9/11/2013,0.059187,0.010012516,0.007522,0.00633,11136.0625
9/12/2013,0.0590995,0.010045203,0.007553,0.0063555,11212.3165
9/13/2013,0.059685,0.010063906,0.00757,0.0063395,11206.3847
9/16/2013,0.059672,0.010092854,0.007569,0.0063495,10905.7356
9/17/2013,0.0596005,0.010088781,0.007552,0.0063435,10723.7928
9/18/2013,0.0594225,0.010210333,0.007551,0.0063235,10832.164
9/19/2013,0.0586205,0.010055304,0.007432,0.0062725,10816.182
9/20/2013,0.059756,0.010068972,0.007445,0.0062905,10847.1843
9/23/2013,0.0598765,0.01011685,0.007498,0.006306,10691.0752
9/24/2013,0.0605225,0.010128121,0.007517,0.0063285,10726.5704
9/25/2013,0.0610195,0.010158472,0.00751,0.0063175,10663.0208
9/26/2013,0.060429,0.010102031,0.007489,0.0062975,10810.6979
9/27/2013,0.0609505,0.010177081,0.007526,0.006306,10673.9838
9/30/2013,0.061221,0.010180189,0.007526,0.0062895,10645.1851
10/1/2013,0.061203,0.010204602,0.007544,0.006301,10577.5803
10/2/2013,0.0617415,0.010271686,0.007565,0.0063315,10630.19245
10/3/2013,0.0612205,0.010281191,0.00755,0.006364,10601.885
10/4/2013,0.061256,0.010259041,0.007567,0.0064085,10669.6135
10/7/2013,0.061716,0.010340192,0.007613,0.006424,10607.1528
10/8/2013,0.0616495,0.010322048,0.007605,0.0064175,10672.3008
10/9/2013,0.061572,0.010272741,0.007596,0.006438,10616.4457
10/10/2013,0.0615295,0.010187968,0.007535,0.006381,10973.729
10/11/2013,0.0608675,0.01014456,0.007491,0.006358,10969.426
10/14/2013,0.0606135,0.01014456,0.00748,0.0063465,10945.768
10/15/2013,0.061343,0.01018693,0.007533,0.006368,10794.2234
10/16/2013,0.0606775,0.010125044,0.007481,0.0063475,10949.0879
10/17/2013,0.060581,0.010213461,0.007468,0.0063185,10682.9601
10/18/2013,0.060352,0.010231749,0.007477,0.0063285,10744.9859
10/21/2013,0.0603015,0.010184336,0.007443,0.006307,10765.5516
10/22/2013,0.06012,0.010189525,0.007394,0.006276,10792.4558
10/23/2013,0.0607875,0.010269049,0.007454,0.006353,10497.564
10/24/2013,0.0605775,0.010279605,0.007449,0.006345,10407.9872
10/25/2013,0.060499,0.010264833,0.007436,0.0063495,10417.1206
10/28/2013,0.0604015,0.01023751,0.007427,0.006342,10706.7048
10/29/2013,0.0600665,0.010184855,0.00741,0.006347,10703.14685
10/30/2013,0.059861,0.010151254,0.00739,0.0063295,10822.3086
10/31/2013,0.0604145,0.010167251,0.007484,0.0063375,10704.9582
11/1/2013,0.0605305,0.010132739,0.007513,0.006362,10452.2579
11/4/2013,0.0603355,0.010141474,0.007504,0.006351,10474.80915
11/5/2013,0.060808,0.010151769,0.007534,0.0063265,10375.53165
11/6/2013,0.0603535,0.01013582,0.007501,0.0063025,10382.9784
11/7/2013,0.061632,0.010194719,0.007597,0.006333,10148.3914
11/8/2013,0.0619295,0.010093364,0.007548,0.0063015,10414.764
11/11/2013,0.0619805,0.01008522,0.007523,0.006307,10550.092
11/12/2013,0.0621515,0.010036634,0.00747,0.0063105,10542.37935
11/13/2013,0.062135,0.010076074,0.007471,0.0062745,10631.1244
11/14/2013,0.061538,0.009998,0.007428,0.0062235,10856.1708
11/15/2013,0.060962,0.009981534,0.007396,0.0061915,10870.0725
11/18/2013,0.061244,0.01,0.007405,0.006207,10847
11/19/2013,0.060807,0.009985022,0.007375,0.006194,10708.038
11/20/2013,0.061148,0.009997001,0.007439,0.006207,10809.2418
11/21/2013,0.0602195,0.009885819,0.007333,0.006102,11135.1424
11/22/2013,0.0598855,0.009874105,0.007283,0.0060855,11246.58875
11/25/2013,0.0600395,0.009834776,0.007276,0.0060875,11286.48
11/26/2013,0.060159,0.009871668,0.007274,0.0060875,11232.144
11/27/2013,0.0597755,0.009788088,0.007208,0.0060095,11371.98615
11/28/2013,0.0595055,0.00977326,0.007183,0.0059805,11343.1952
11/29/2013,0.0598295,0.009761335,0.007182,0.005964,11237.19205
12/2/2013,0.059442,0.009712981,0.007173,0.0059385,11474.33475
12/3/2013,0.059482,0.00975467,0.007178,0.005951,11545.2393
12/4/2013,0.060131,0.009769918,0.007187,0.0059625,11451.4774
12/5/2013,0.0604695,0.00982463,0.007188,0.006014,11296.0993
12/6/2013,0.05977,0.009717229,0.00709,0.0059435,11485.7851
12/9/2013,0.0594475,0.009682885,0.007048,0.005893,11297.25225
12/10/2013,0.059427,0.009723843,0.007066,0.0059125,11248.6392
12/11/2013,0.05988,0.009761812,0.007081,0.0059615,11237.668
12/12/2013,0.059929,0.009673051,0.007032,0.005916,11234.3046
12/13/2013,0.059871,0.009688045,0.007049,0.005944,11233.4326
12/16/2013,0.0596845,0.009706382,0.007054,0.0059565,11381.17175
12/17/2013,0.0595305,0.009739944,0.007074,0.0059885,11133.5348
12/18/2013,0.0588865,0.009589567,0.007007,0.0058505,11432.2164
12/19/2013,0.059008,0.009592786,0.007021,0.0058585,11497.18105
12/20/2013,0.0592145,0.009608455,0.007028,0.005882,11632.46275
12/23/2013,0.05912,0.009605225,0.007013,0.0058725,11614.5116
12/24/2013,0.059019,0.009581756,0.007002,0.0058515,11678.4435
12/26/2013,0.0585995,0.00954153,0.006969,0.005814,11736.0639
12/27/2013,0.0584445,0.009508415,0.006919,0.0057695,11797.9706
12/30/2013,0.05771,0.009509771,0.006889,0.005763,11694.28755
12/31/2013,0.0576205,0.009495324,0.006908,0.0057345,11668.902
1/2/2014,0.058863,0.009545173,0.006982,0.005801,11291.5717
1/3/2014,0.058642,0.00953698,0.007018,0.0058095,11207.95095
1/6/2014,0.059202,0.009595087,0.007041,0.005849,11123.4006
1/7/2014,0.058982,0.009558402,0.00702,0.005827,11230.957
1/8/2014,0.059153,0.00953698,0.007025,0.0057985,11235.21325
1/9/2014,0.0589205,0.009539254,0.00701,0.005788,11152.8637
1/10/2014,0.0589925,0.009601536,0.007024,0.005825,11170.0875
1/13/2014,0.059388,0.009708738,0.007101,0.0059265,10995.25
1/14/2014,0.0583765,0.009595548,0.007015,0.0058365,11087.43385
1/15/2014,0.058696,0.009564344,0.00703,0.005842,11200.97715
1/16/2014,0.059217,0.009582215,0.007035,0.0058595,11175.9124
1/17/2014,0.059004,0.009586349,0.007079,0.0058365,11107.4612
1/20/2014,0.059282,0.009598771,0.007083,0.005842,11079.543
1/21/2014,0.05914,0.00958589,0.007068,0.0058185,11134.0736
1/22/2014,0.058985,0.009568005,0.007063,0.0057725,11315.83905
1/23/2014,0.0589695,0.009683823,0.007071,0.0058205,11109.2487
1/24/2014,0.0600555,0.009775649,0.007147,0.0059305,11035.5846
1/27/2014,0.059954,0.009751341,0.007132,0.00588,10941.0595
1/28/2014,0.059494,0.009712038,0.007105,0.005858,11059.47065
1/29/2014,0.0602725,0.009775171,0.007154,0.005902,11033.055
1/30/2014,0.0608555,0.009734729,0.007181,0.005905,11089.16375
1/31/2014,0.0615495,0.009800559,0.007267,0.005963,10856.524
2/3/2014,0.0622465,0.00990197,0.007321,0.006073,10708.9796
2/4/2014,0.061813,0.009837678,0.007277,0.006026,10752.537
2/5/2014,0.061429,0.009858044,0.007284,0.006044,10778
2/6/2014,0.060876,0.00979384,0.007207,0.006001,10944.63495
2/7/2014,0.060348,0.00977135,0.007166,0.0059535,11213.3938
2/10/2014,0.0599365,0.009779473,0.007166,0.0059625,11107.96065
2/11/2014,0.059693,0.009743265,0.007144,0.005923,11154.3718
2/12/2014,0.059644,0.009752767,0.007174,0.0058765,11154.78265
2/13/2014,0.059755,0.009787609,0.007154,0.005875,11108.9441
2/14/2014,0.059705,0.009823183,0.007174,0.0058655,11104.344
2/17/2014,0.0596555,0.009810173,0.007157,0.0058705,11129.2633
2/18/2014,0.058996,0.009768487,0.0071,0.0058545,11307.7902
2/19/2014,0.059392,0.009772783,0.007116,0.0058585,11303.84275
2/20/2014,0.059608,0.009778517,0.007128,0.0058725,11279.8295
2/21/2014,0.059281,0.009753719,0.007099,0.00587,11262.37125
2/24/2014,0.058858,0.009756573,0.007103,0.005856,11340.0468
2/25/2014,0.05906,0.009781386,0.007116,0.005864,11195.75485
2/26/2014,0.059145,0.00976801,0.007136,0.0058585,11212.11
2/27/2014,0.059119,0.009791442,0.007142,0.005867,11128.0848
2/28/2014,0.0589715,0.0098227,0.007117,0.005866,11103.87135
3/3/2014,0.0596065,0.009857072,0.007177,0.005914,11281.24
3/4/2014,0.0588065,0.009783778,0.007119,0.005871,11171.553
3/5/2014,0.0585915,0.009773738,0.007117,0.0058445,11025.4644
3/6/2014,0.0580185,0.009702144,0.007,0.005796,11141.867
3/7/2014,0.0579765,0.009682417,0.006977,0.0057925,11257.52
3/10/2014,0.0576665,0.009683823,0.006978,0.0058175,11160.8812
3/11/2014,0.057849,0.009706853,0.007004,0.0058415,11182.821
3/12/2014,0.057912,0.00973094,0.006999,0.0058555,11100.6753
3/13/2014,0.058636,0.009819324,0.00708,0.005906,10936.5976
3/14/2014,0.0589315,0.009866311,0.007091,0.005927,11004.11235
3/17/2014,0.058481,0.009826078,0.007058,0.0059065,10812.0448
3/18/2014,0.0587015,0.009857558,0.007074,0.0059415,10833.31155
3/19/2014,0.058973,0.009770873,0.007063,0.0059065,10833.21825
3/20/2014,0.059238,0.009765625,0.007087,0.005917,10900.48
3/21/2014,0.059167,0.009778517,0.007089,0.005931,10934.1738
3/24/2014,0.0588435,0.009780429,0.007067,0.0059285,10920.78845
3/25/2014,0.058944,0.009778517,0.007072,0.005917,10941.33235
3/26/2014,0.059309,0.009799598,0.00711,0.0059085,10921.87635
3/27/2014,0.0587265,0.00978713,0.007123,0.0058915,11017.53025
3/28/2014,0.0584175,0.009726207,0.007072,0.005845,11111.21705
3/31/2014,0.0580215,0.009688514,0.007035,0.005814,11122.4484
4/1/2014,0.057729,0.009648319,0.006995,0.0058015,10946.9849
4/2/2014,0.0574825,0.009626955,0.006993,0.00579,10885.06125
4/3/2014,0.057752,0.009622324,0.007013,0.005797,11031.63875
4/4/2014,0.058097,0.009681948,0.007066,0.00584,11022.5752
4/7/2014,0.0581135,0.009698851,0.007058,0.0058395,10910.5711
4/8/2014,0.058691,0.009821736,0.007119,0.0058645,10962.42105
4/9/2014,0.0582085,0.009805364,0.007077,0.0058385,11012.3403
4/10/2014,0.0583925,0.009849791,0.007092,0.0058675,10909.8765
4/11/2014,0.058392,0.009841067,0.007088,0.005881,10906.33795
4/14/2014,0.0585665,0.009818842,0.007105,0.005869,11108.23415
4/15/2014,0.0584145,0.009810654,0.007102,0.005864,11083.8682
4/16/2014,0.0584125,0.009781386,0.00708,0.0058225,11204.956
4/17/2014,0.058457,0.009766579,0.00707,0.005816,11214.7767
4/21/2014,0.0584535,0.009744689,0.007065,0.005803,11283.069
4/22/2014,0.0583755,0.009744689,0.007059,0.0057925,11213.2874
4/23/2014,0.058468,0.009752292,0.007058,0.005811,11188.1394
4/24/2014,0.0586425,0.00977326,0.007065,0.005816,11288.9656
4/25/2014,0.0589205,0.009787609,0.007076,0.005824,11195.7886
4/28/2014,0.058576,0.009756098,0.007044,0.0058045,11082.3
4/29/2014,0.058557,0.009743265,0.007054,0.00579,11185.1623
4/30/2014,0.058178,0.009778995,0.007052,0.0057955,11051.2382
5/1/2014,0.058064,0.00977135,0.007045,0.005784,11028.1584
5/2/2014,0.058101,0.009786172,0.007055,0.005802,11096.26915
5/5/2014,0.0583365,0.009790484,0.007056,0.0058045,11002.5208
5/6/2014,0.0582405,0.009834292,0.007061,0.0057935,10886.3961
5/7/2014,0.057975,0.009812098,0.007053,0.0057875,11020.06895
5/8/2014,0.0580315,0.009836711,0.007107,0.005809,10983.3464
5/9/2014,0.058057,0.009816915,0.007135,0.0058255,10990.21485
5/12/2014,0.0579655,0.009791922,0.007118,0.0058045,11071.37125
5/13/2014,0.05792,0.009778995,0.007136,0.005812,11170.8824
5/14/2014,0.058149,0.009814506,0.007156,0.0058535,11227.2591
5/15/2014,0.0585855,0.009844942,0.00718,0.0058635,11217.943
5/16/2014,0.0584585,0.009850276,0.007193,0.0058575,11141.82
5/19/2014,0.058434,0.009851246,0.007186,0.0058595,11102.1487
5/20/2014,0.0587505,0.009869233,0.007202,0.0058615,11114.33925
5/21/2014,0.0586445,0.009864365,0.007207,0.0058365,11207.00625
5/22/2014,0.0584805,0.009829459,0.007198,0.0058265,11227.4746
5/23/2014,0.0584545,0.009806806,0.007193,0.005825,11271.7638
5/26/2014,0.058431,0.009808249,0.007188,0.0058235,11247.6756
5/27/2014,0.058375,0.009804883,0.007191,0.0058325,11220.9398
5/28/2014,0.0586725,0.009818842,0.007225,0.0058755,11183.59945
5/29/2014,0.058601,0.009823665,0.007222,0.0058765,11194.39615
5/30/2014,0.0586765,0.00982463,0.007208,0.005865,11136.29685
6/2/2014,0.0585585,0.009767056,0.007184,0.0058325,11142.55955
6/3/2014,0.0585635,0.009755622,0.007159,0.0058245,11154.5941
6/4/2014,0.058452,0.009732834,0.007157,0.0058155,11137.558
6/5/2014,0.0584335,0.009766102,0.007149,0.005806,11139.55205
6/6/2014,0.0580135,0.009757525,0.007152,0.005807,11130.89585
6/9/2014,0.058245,0.009753243,0.007175,0.0058045,11277.2747
6/10/2014,0.0583915,0.009769918,0.007211,0.0058305,11209.9196
6/11/2014,0.058793,0.009796238,0.007239,0.0058355,11223.696
6/12/2014,0.058901,0.009830425,0.007253,0.005807,11496.9595
6/13/2014,0.058736,0.009797198,0.007234,0.005775,11575.7587
6/16/2014,0.0588185,0.009818842,0.007233,0.0057815,11502.3743
6/17/2014,0.0587765,0.009790004,0.007227,0.0057705,11588.35025
6/18/2014,0.0589555,0.009811136,0.007216,0.0057735,11645.9505
6/19/2014,0.0600335,0.009810173,0.007209,0.005757,11728.6411
6/20/2014,0.059936,0.009796718,0.007204,0.0057585,11719.23075
6/23/2014,0.0599175,0.00980873,0.007209,0.0057605,11634.534
6/24/2014,0.0599465,0.009806325,0.007208,0.0057735,11672.0585
6/25/2014,0.0601845,0.009815951,0.007202,0.00578,11613.75
6/26/2014,0.06029,0.009829459,0.007221,0.005773,11517.41935
6/27/2014,0.0604655,0.009864365,0.007227,0.0057905,11485.7875
6/30/2014,0.060542,0.009869233,0.007208,0.0057695,11384.877
7/1/2014,0.060721,0.009849791,0.0072,0.005743,11400.24225
7/2/2014,0.060663,0.009824148,0.007192,0.005723,11323.1196
7/3/2014,0.0605565,0.009785693,0.00719,0.0057045,11343.09
7/4/2014,0.060619,0.009792401,0.007203,0.0057065,11298.5568
7/7/2014,0.0604485,0.009818842,0.007217,0.005733,11227.3928
7/8/2014,0.060934,0.009844458,0.007232,0.005746,11066.1252
7/9/2014,0.0605455,0.00983913,0.007211,0.0057345,11005.0378
7/10/2014,0.0608635,0.009868259,0.007251,0.00576,11012.07445
7/11/2014,0.060937,0.009863878,0.007248,0.00576,10813.1908
7/14/2014,0.060912,0.009847851,0.00723,0.0057645,10863.2841
7/15/2014,0.0610585,0.009834292,0.007246,0.005737,10780.6437
7/16/2014,0.060948,0.009834776,0.007271,0.005739,10762.828
7/17/2014,0.061357,0.009883865,0.007307,0.00578,10915.77075
7/18/2014,0.0610835,0.009868259,0.007297,0.0057745,10867.1654
7/21/2014,0.061133,0.009861933,0.007292,0.0057755,10918.752
7/22/2014,0.0610115,0.009855615,0.007319,0.0057755,10890.23845
7/23/2014,0.0610615,0.009853673,0.007318,0.0057815,10963.42455
7/24/2014,0.0608935,0.009821736,0.007295,0.005782,10901.33205
7/25/2014,0.0611155,0.009819324,0.007311,0.005785,11038.4376
7/28/2014,0.061131,0.009817396,0.007304,0.0057805,10957.0802
7/29/2014,0.0612035,0.009791442,0.007302,0.0057785,11001.4436
7/30/2014,0.0608685,0.0097281,0.007261,0.0057515,10948.69545
7/31/2014,0.0611425,0.0097281,0.007266,0.005761,10898.3259
8/1/2014,0.0610495,0.00974374,0.007255,0.0057925,10759.7292
8/4/2014,0.0610435,0.009747064,0.007262,0.00578,10814.53895
8/5/2014,0.0612215,0.009747064,0.007287,0.005772,10732.46295
8/6/2014,0.0613605,0.00979336,0.007318,0.0058105,10679.6849
8/7/2014,0.0611865,0.00979384,0.007329,0.005819,10765.9512
8/8/2014,0.0611035,0.009798158,0.007306,0.0058415,10718.3412
8/11/2014,0.0605075,0.009785215,0.00731,0.005829,10697.7726
8/12/2014,0.0604325,0.009778995,0.007314,0.005816,10534.8252
8/13/2014,0.0601435,0.009762765,0.007305,0.00585,10681.4004
8/14/2014,0.060131,0.009761335,0.007304,0.0058495,10450.41445
8/15/2014,0.059925,0.009769441,0.007291,0.005851,10597.3308
8/18/2014,0.060021,0.009749439,0.007296,0.005828,10421.112
8/19/2014,0.0599035,0.009717701,0.007296,0.005848,10451.0318
8/20/2014,0.059704,0.00963809,0.007268,0.005808,10612.0614
8/21/2014,0.0592035,0.009630664,0.007251,0.0058085,10656.58605
8/22/2014,0.05935,0.009620472,0.007264,0.005806,10632.53405
8/25/2014,0.0593465,0.009610302,0.007285,0.005797,10681.24575
8/26/2014,0.0593785,0.009608917,0.007297,0.0058095,10667.175
8/27/2014,0.0595235,0.009627882,0.007298,0.0058085,10669.0128
8/28/2014,0.0595785,0.009641807,0.007314,0.005813,10626.6389
8/29/2014,0.059529,0.009608455,0.007317,0.005789,10739.49925
9/1/2014,0.059327,0.009581756,0.007299,0.00577,10727.67835
9/2/2014,0.0588865,0.009517012,0.007247,0.005778,10543.2255
9/3/2014,0.0593305,0.00954153,0.007255,0.005796,10770.80985
9/4/2014,0.059471,0.009499383,0.007338,0.0058165,10719.6441
9/5/2014,0.059763,0.009514748,0.007347,0.0058275,10596.182
9/8/2014,0.059733,0.009431293,0.007313,0.005856,10624.206
9/9/2014,0.0597535,0.009416639,0.007279,0.0058465,10530.2962
9/10/2014,0.059371,0.009359352,0.007246,0.005773,10475.0838
9/11/2014,0.0595595,0.009336196,0.007223,0.0057435,10505.3488
9/12/2014,0.0592685,0.009316626,0.007186,0.0057265,10423.30185
9/15/2014,0.0596475,0.009330534,0.00721,0.005748,10358.46375
9/16/2014,0.059767,0.009334889,0.007203,0.005735,10610.73125
9/17/2014,0.059457,0.009225943,0.007171,0.005669,10727.3583
9/18/2014,0.058171,0.009198786,0.007118,0.0056085,10620.967
9/19/2014,0.058266,0.009170526,0.007148,0.0056305,10728.93755
9/22/2014,0.0582805,0.009187377,0.00715,0.0056155,10554.69965
9/23/2014,0.0583655,0.009183158,0.007148,0.0056035,10546.48075
9/24/2014,0.0586245,0.009172208,0.007177,0.0056135,10569.97375
9/25/2014,0.058842,0.00919498,0.007211,0.005635,10549.235
9/26/2014,0.059098,0.009150387,0.007214,0.0056325,10600.645
9/29/2014,0.0588445,0.009133671,0.0072,0.0056235,10641.942
9/30/2014,0.058604,0.009119511,0.007219,0.0056245,10381.03885
10/1/2014,0.0592165,0.009183158,0.007274,0.005674,10253.5532
10/2/2014,0.0594365,0.009222965,0.00728,0.005713,10129.0635
10/3/2014,0.0594375,0.009109957,0.007278,0.005706,10132.8687
10/6/2014,0.0595145,0.009191176,0.007263,0.0057145,10095.552
10/7/2014,0.0598095,0.00925626,0.007306,0.005751,9951.10385
10/8/2014,0.0595975,0.009251978,0.007266,0.0057225,9876.8073
10/9/2014,0.06003,0.009272997,0.007307,0.005753,9710.992
10/10/2014,0.060461,0.009287638,0.007355,0.005777,9712.9107
10/13/2014,0.0605705,0.009357601,0.007338,0.0058175,9499.22985
10/14/2014,0.061459,0.009340993,0.007379,0.0058735,9103.9572
10/15/2014,0.061732,0.009440642,0.007354,0.0058925,8874.3965
10/16/2014,0.0615445,0.009404241,0.007342,0.0058455,8982.11745
10/17/2014,0.0612425,0.009356725,0.007331,0.0058135,9208.35
10/20/2014,0.0612835,0.009349727,0.007305,0.005784,9133.957
10/21/2014,0.0613815,0.009346231,0.00735,0.005801,9225.1089
10/22/2014,0.061703,0.009333147,0.007379,0.0058145,9076.25295
10/23/2014,0.0607555,0.009236595,0.007304,0.005762,9400.64995
10/24/2014,0.0610025,0.009245562,0.007297,0.005746,9315.8208
10/27/2014,0.061195,0.009275147,0.007304,0.0057535,9253.76145
10/28/2014,0.061137,0.00924599,0.007261,0.005732,9304.57465
10/29/2014,0.0616155,0.00918358,0.00727,0.005736,9486.4968
10/30/2014,0.0613715,0.009156671,0.00726,0.0057225,9418.2704
10/31/2014,0.0601275,0.008902738,0.007108,0.005565,9644.2245
11/3/2014,0.059693,0.008768084,0.007024,0.0054895,9669.159
11/4/2014,0.0603815,0.008802817,0.007017,0.0055005,9408.352
11/5/2014,0.059549,0.008722578,0.006986,0.0054595,9509.80275
11/6/2014,0.0596275,0.008679802,0.007014,0.0054825,9546.3006
11/7/2014,0.059437,0.008730574,0.00701,0.0055,9551.4906
11/10/2014,0.0593195,0.008706251,0.007009,0.005496,9457.5724
11/11/2014,0.0586905,0.00863707,0.006924,0.0054255,9455.7526
