date,urals,jpy,ttf gas,eur,cny,krw,uah,rub
2015-03-23,68.32487309999999,0.010713,21.15,1.3889200000000002,0.2042,0.00115,0.056091371,0.0216
2015-03-24,68.00812492,0.0106,21.708,1.38687,0.2046,0.00115,0.054716263,0.022
2015-03-25,69.64945825,0.0106,21.4,1.39835,0.2052,0.001158,0.057233907,0.0222
2015-03-26,72.99437915,0.010669,22.5,1.39037,0.2056,0.001156,0.054547777,0.0223
2015-03-27,70.17543859999999,0.010717,21.8,1.40462,0.2076,0.001169,0.055082559,0.0223
2015-03-30,71.77946172,0.010835,22.175,1.4154,0.2105,0.001179,0.055395871,0.0227
2015-03-31,70.35625082,0.010882,22.373,1.4108,0.212,0.001185,0.05613251,0.0226
2015-04-02,71.60168599,0.010943,22.684,1.43301,0.2125,0.001207,0.056111697,0.0233
2015-04-08,72.01978136,0.011022,21.969,1.40295,0.2098,0.001191,0.055309735,0.0243
2015-04-09,72.49089964,0.010834,22.327,1.3856700000000002,0.2095,0.001185,0.055772231,0.025
2015-04-13,75.10870997,0.010782,22.583,1.39235,0.212,0.001196,0.05850573200000001,0.0253
2015-04-14,76.19984264,0.010968,21.899,1.39723,0.2111,0.001201,0.059664305999999986,0.0257
2015-04-15,79.52356157,0.010982,22.219,1.39125,0.2098,0.001192,0.058057797,0.0262
2015-04-16,79.55914392,0.010926,22.15,1.37908,0.2068,0.001182,0.06125849,0.0257
2015-04-17,79.9537394,0.010769,21.529,1.38847,0.2073,0.001186,0.061295297,0.0247
2015-04-20,80.34951456,0.010806,21.586,1.39,0.2087,0.001195,0.05669902900000001,0.0243
2015-04-21,78.30372196,0.010863,21.726,1.39224,0.2091,0.001197,0.057061341,0.0241
2015-04-22,79.08446164,0.010837,21.512,1.38292,0.2082,0.00119,0.057124436,0.0247
2015-04-23,81.88480329,0.010753,21.305,1.39152,0.2074,0.001189,0.057084083,0.0253
2015-04-24,82.06799591,0.01075,21.754,1.39002,0.2063,0.001187,0.055725971,0.0251
2015-04-27,80.32578264,0.010744,21.503,1.38582,0.2046,0.00119,0.055484856,0.0246
2015-04-28,78.75841436,0.010689,21.417,1.36853,0.2009,0.0011710000000000002,0.055098479000000006,0.0243
2015-04-29,80.18231768,0.010487,21.542,1.38986,0.2014,0.001167,0.060314685,0.0245
2015-04-30,82.28969007,0.01049,20.894,1.41982,0.2039,0.001174,0.059582543,0.0245
2015-05-05,84.13497859,0.010604,20.371,1.40842,0.2029,0.001165,0.060312264,0.0249
2015-05-06,83.56130004,0.010504,20.449,1.42396,0.2024,0.001161,0.059731459,0.0247
2015-05-08,81.85829551,0.010506,20.3,1.41266,0.203,0.001159,0.059757943,0.0247
2015-05-11,81.30781903,0.010526,21.009,1.41369,0.2041,0.001155,0.06006843200000001,0.0247
2015-05-13,81.07974855,0.010554,20.798,1.3995799999999998,0.1987,0.001128,0.059534081,0.025
2015-05-14,81.00482614,0.010344,20.731,1.41201,0.1996,0.001137,0.060388566,0.0247
2015-05-15,81.88946975,0.010385,20.511,1.42408,0.2005,0.001147,0.059248195,0.0251
2015-05-18,81.30396696,0.010428,20.629,1.41602,0.2017,0.001148,0.057940183,0.0254
2015-05-19,79.77258370000001,0.010431,20.468,1.40889,0.2036,0.001154,0.059886292,0.0255
2015-05-20,80.82539683,0.010469,20.526,1.40872,0.2047,0.001158,0.061333333,0.0255
2015-05-21,82.9154002,0.010465,20.435,1.40745,0.2044,0.001158,0.061043566,0.0253
2015-05-22,82.16796625,0.010465,20.392,1.40777,0.206,0.001165,0.061613192,0.0256
2015-05-26,80.73691015,0.010507,20.5,1.40575,0.2084,0.001167,0.059987072,0.0254
2015-05-27,78.92353474,0.0105,20.621,1.41071,0.2086,0.001166,0.061327468,0.0249
2015-05-28,80.40266702,0.010462,20.641,1.4314,0.2108,0.001179,0.062361093,0.0249
2015-05-29,83.93721387,0.010546,20.6,1.43671,0.2111,0.001173,0.062132112,0.025
2015-06-01,84.36760452,0.010539,20.425,1.4367299999999998,0.2121,0.001178,0.062450697,0.0245
2015-06-02,83.33762223,0.010537,20.375,1.43471,0.2076,0.0011619999999999998,0.06111683,0.0244
2015-06-03,81.25080262,0.010366,20.1,1.4479799999999998,0.2072,0.00116,0.06138435900000001,0.0236
2015-06-04,79.90374609999998,0.010338,20.25,1.46172,0.2098,0.001168,0.061784599,0.0231
2015-06-05,81.8706546,0.010458,20.3,1.4580799999999998,0.2114,0.001167,0.062311426,0.0233
2015-06-08,80.44917565,0.010452,20.7,1.46592,0.2092,0.001161,0.061404648,0.0233
2015-06-10,83.49439505,0.01043,20.6,1.4598,0.2076,0.00116,0.06107460400000001,0.0237
2015-06-11,82.75950999,0.0105,20.25,1.45168,0.2078,0.001158,0.061379755,0.0235
2015-06-15,80.40175122,0.010447,20.55,1.45304,0.2074,0.001153,0.060005151,0.0236
2015-06-16,80.28895769,0.010435,20.6,1.45096,0.2078,0.001153,0.059339525,0.024
2015-06-17,80.50070977,0.010456,20.1,1.46302,0.2078,0.001157,0.059362498,0.024
2015-06-18,80.83333333,0.010454,20.4,1.45655,0.2065,0.00116,0.060641026,0.024
2015-06-19,79.18167782,0.010427,20.325,1.4622,0.2072,0.001166,0.059315492,0.0238
2015-06-23,81.79937952,0.01049,21.35,1.44346,0.2083,0.001168,0.060108583,0.024
2015-06-24,80.81516096,0.010429,20.9,1.45441,0.2091,0.001169,0.06152648,0.0238
2015-06-25,80.43422073,0.01048,20.9,1.44779,0.2081,0.0011619999999999998,0.061514603,0.0236
2015-06-26,81.00587851,0.010452,20.45,1.4586,0.2103,0.001163,0.06231221400000001,0.0238
2015-06-29,79.16395364,0.010546,20.6,1.46317,0.2097,0.001163,0.06172678700000001,0.0234
2015-06-30,80.78370313,0.010626,20.65,1.44605,0.2093,0.001159,0.061762035,0.0235
2015-07-01,80.64094179,0.010594,20.85,1.44585,0.2109,0.0011619999999999998,0.062262917,0.0234
2015-07-07,76.25822037,0.010619,20.6,1.47769,0.2161,0.001182,0.06227352,0.0237
2015-07-08,76.22829452,0.010951,20.8,1.49091,0.2168,0.001185,0.062323328,0.0234
2015-07-09,77.44058009999998,0.011151,21.2,1.48189,0.2163,0.001186,0.061232711,0.0235
2015-07-10,77.80016116,0.011068,20.75,1.4986,0.2163,0.001187,0.061240935,0.0238
2015-07-13,76.85972729,0.010939,21.1,1.4858,0.2175,0.001188,0.060753341,0.0239
2015-07-14,77.36178207,0.01094,21.65,1.47714,0.2161,0.001174,0.060386473,0.0238
2015-07-15,76.08076975,0.010874,21.275,1.48392,0.2182,0.001181,0.060441794000000014,0.0238
2015-07-16,75.55705604,0.010946,21.225,1.46879,0.2175,0.001178,0.061174882,0.0237
2015-07-17,75.91914259,0.010879,21.1,1.46943,0.2184,0.001179,0.062135395,0.0238
2015-07-20,74.98643516,0.010928,21.375,1.46853,0.2184,0.001173,0.059549647,0.0238
2015-07-21,75.14489823,0.010915,20.9,1.47383,0.217,0.001173,0.061059442,0.0236
2015-07-22,74.27138403,0.01088,20.725,1.48154,0.2183,0.001172,0.061407076,0.0236
2015-07-23,73.64056552,0.010936,20.7,1.4934,0.2189,0.00117,0.061174551,0.0235
2015-07-24,73.27657237,0.010971,20.425,1.50784,0.2211,0.001173,0.062482834,0.0235
2015-07-27,70.98638052,0.011092,20.475,1.52535,0.2215,0.001178,0.062181868,0.0229
2015-07-28,70.41428182,0.011161,20.85,1.50757,0.2195,0.001175,0.060915781,0.0227
2015-07-29,71.5010281,0.011033,20.75,1.50564,0.2208,0.00118,0.062234407,0.0234
2015-07-30,71.31495955,0.01106,20.9,1.49907,0.2208,0.001169,0.06499383,0.023
2015-07-31,69.11603722,0.011047,20.7,1.5028700000000002,0.2205,0.001173,0.064449918,0.0222
2015-08-04,66.62601626,0.011052,20.2,1.47451,0.2182,0.001159,0.062872629,0.0216
2015-08-05,66.23164763,0.010899,20.3,1.4825700000000002,0.2189,0.001158,0.062941816,0.0214
2015-08-06,66.25374353,0.010888,20.25,1.48718,0.2192,0.001169,0.06398039700000001,0.0213
2015-08-07,64.1547587,0.010911,20.0,1.47832,0.2171,0.001157,0.063763818,0.0211
2015-08-10,66.26197221,0.010849,20.0,1.48641,0.2172,0.001164,0.06286253900000001,0.0214
2015-08-12,66.06586258,0.010824,19.325,1.51235,0.2122,0.001155,0.063423228,0.021
2015-08-13,65.29891304,0.01091,19.725,1.51486,0.2124,0.001153,0.0625,0.021
2015-08-14,63.85689118,0.010921,19.525,1.50581,0.2121,0.00115,0.061525952,0.0209
2015-08-17,63.49701574,0.0109,19.45,1.50273,0.2121,0.001146,0.060770483,0.0207
2015-08-18,63.77877673,0.010906,19.45,1.50166,0.213,0.001148,0.063887754,0.0207
2015-08-19,61.44529124,0.01095,19.175,1.51334,0.2128,0.001149,0.063418617,0.0204
2015-08-20,60.48793785,0.010992,19.0,1.5322,0.2133,0.00115,0.061469265,0.0201
2015-08-21,59.40404593,0.011041,19.075,1.55664,0.214,0.001143,0.062055768,0.0198
2015-08-24,56.69368362,0.011198,18.65,1.6236,0.2182,0.001173,0.06302403599999999,0.0197
2015-08-25,58.48527349,0.0118,19.0,1.6154700000000002,0.2187,0.001178,0.062131837,0.0203
2015-08-26,58.84582982,0.011799,18.9,1.58844,0.2191,0.001186,0.064448189,0.0204
2015-08-27,63.92687692,0.011707,19.075,1.56939,0.2179,0.001189,0.06558749700000001,0.0212
2015-08-28,67.12672522,0.011531,19.5,1.5594,0.2182,0.001181,0.065802314,0.0214
2015-08-31,71.93870378,0.01146,19.425,1.57607,0.2204,0.001188,0.063123858,0.022
2015-09-01,67.73044593,0.011595,19.875,1.6122299999999998,0.2239,0.001207,0.06525146,0.0215
2015-09-02,70.22304305,0.011938,19.975,1.59503,0.2236,0.0012,0.064213667,0.0212
2015-09-09,66.24394414,0.012164,19.25,1.5969799999999998,0.2234,0.001196,0.064548304,0.0208
2015-09-10,67.57635747,0.011821,19.35,1.59506,0.2217,0.001196,0.065893665,0.0209
2015-09-11,66.53976311,0.011721,19.5,1.59877,0.2212,0.001192,0.064720812,0.0208
2015-09-14,63.89745027,0.011696,19.4,1.58556,0.22,0.001184,0.063743345,0.0207
2015-09-15,64.68776253,0.011652,19.2,1.578,0.2198,0.001188,0.063567628,0.021
2015-09-16,67.16687509,0.011629,19.4,1.56861,0.2181,0.001188,0.06391552,0.0212
2015-09-17,66.42966681,0.011525,19.175,1.5939,0.219,0.001194,0.064826432,0.0213
2015-09-18,64.12574767,0.011615,18.7,1.56734,0.2186,0.001185,0.063847545,0.0209
2015-09-21,65.73191251,0.0116,18.8,1.56908,0.2201,0.00119,0.06463825,0.0211
2015-09-22,66.73719848,0.011631,19.125,1.5684,0.2212,0.00119,0.064889265,0.0214
2015-09-23,65.62901614,0.011739,19.075,1.59725,0.2236,0.001195,0.067399686,0.0215
2015-09-24,66.17312073,0.011871,18.925,1.59854,0.223,0.001195,0.066486333,0.0215
2015-09-25,66.27277904,0.011857,18.75,1.5938,0.2233,0.001193,0.066059226,0.0217
2015-09-28,65.274002,0.011801,18.675,1.60877,0.2246,0.001196,0.066533123,0.0216
2015-09-29,66.22763064,0.011931,18.6,1.61043,0.2251,0.001197,0.066714388,0.0218
2015-09-30,66.62866914,0.011957,18.45,1.5927,0.2243,0.001202,0.067255628,0.0218
2015-10-08,71.30853994,0.011561,18.825,1.55325,0.2169,0.001196,0.064738292,0.0224
2015-10-09,69.72464558,0.011488,18.775,1.54795,0.2148,0.001188,0.062431843,0.0221
2015-10-12,67.83678794,0.011338,18.75,1.54282,0.2148,0.001187,0.062618854,0.0218
2015-10-13,65.9489303,0.011316,18.5,1.5707,0.2177,0.0012,0.064182195,0.0219
2015-10-14,65.32876712,0.011528,18.575,1.57167,0.2158,0.001205,0.06369863,0.0219
2015-10-15,66.10724519,0.011527,18.35,1.55371,0.215,0.001215,0.06276436099999999,0.0222
2015-10-16,66.67125551,0.011475,18.45,1.56264,0.2166,0.001217,0.064702643,0.0225
2015-10-19,64.62472406,0.011519,18.9,1.56274,0.2169,0.001219,0.063879691,0.0221
2015-10-20,63.80165289,0.011544,18.4,1.5626799999999998,0.217,0.001217,0.061983471,0.0222
2015-10-21,63.56449376,0.011494,18.5,1.57253,0.2185,0.001217,0.062274619,0.0222
2015-10-22,63.84572697,0.011566,18.35,1.5411,0.2182,0.001227,0.062014428,0.0221
2015-10-23,63.67793792,0.011496,18.1,1.52676,0.2182,0.001219,0.06097561,0.0222
2015-10-26,62.32583805,0.01141,18.0,1.52545,0.2172,0.001221,0.060835977,0.0219
2015-10-27,62.21326289,0.011394,18.3,1.53653,0.2188,0.001224,0.06075351,0.0213
2015-10-28,65.8186929,0.011542,17.95,1.53517,0.2212,0.001228,0.06113844,0.022
2015-10-29,65.39440204,0.011613,18.2,1.55185,0.2224,0.0012380000000000002,0.060503251,0.022
2015-10-30,65.97086018,0.011672,17.775,1.54198,0.2218,0.001228,0.061081535,0.0219
2015-11-02,66.16762278,0.011616,17.6,1.54149,0.2208,0.00123,0.06072478,0.022
2015-11-03,67.74283329,0.011589,17.35,1.52581,0.2197,0.001231,0.059838575,0.0222
2015-11-05,64.99160134,0.011494,17.1,1.52358,0.2206,0.00123,0.061590146,0.0221
2015-11-06,65.17109186,0.011498,16.6,1.52199,0.2235,0.001232,0.063183303,0.0222
2015-11-09,64.55229176,0.011529,16.6,1.52585,0.223,0.001225,0.06229601200000001,0.022
2015-11-11,61.97022391,0.01152,16.75,1.52139,0.2224,0.001226,0.06188048700000001,0.0216
2015-11-12,59.38815605,0.011525,16.4,1.51746,0.2204,0.00121,0.061044064,0.021
2015-11-13,58.6642346,0.011445,16.25,1.51187,0.2202,0.001199,0.060614564,0.021
2015-11-16,62.90868095,0.011442,16.8,1.50583,0.2212,0.001205,0.060315671,0.0216
2015-11-17,57.58683729,0.01144,17.325,1.49639,0.2205,0.001202,0.06018844,0.0216
2015-11-18,58.40247504,0.011393,17.275,1.4991,0.2203,0.001205,0.059063423,0.0217
2015-11-19,57.95107034,0.011374,17.65,1.49208,0.2178,0.001202,0.05852099,0.0215
2015-11-20,57.96380716,0.011312,17.4,1.4706,0.2164,0.001196,0.05732836,0.0213
2015-11-23,59.48275862,0.011251,17.25,1.47894,0.2176,0.0012,0.058120133,0.0211
2015-11-24,60.02480364,0.011319,17.625,1.46689,0.2158,0.001202,0.057875155,0.0211
2015-11-25,60.52123552,0.011251,17.875,1.46509,0.2158,0.001205,0.05846663,0.021
2015-11-27,59.30766023,0.011239,17.55,1.4725,0.2174,0.001202,0.059085222,0.0209
2015-11-30,58.68271759,0.011321,18.325,1.4618,0.2163,0.001193,0.058253771,0.0208
2015-12-01,58.26846921,0.011239,18.1,1.45185,0.2134,0.001182,0.057216988,0.0205
2015-12-02,56.60145027,0.011113,17.675,1.45234,0.2138,0.001176,0.058421125,0.0203
2015-12-03,57.96213050000001,0.0111,17.4,1.49017,0.2129,0.00118,0.05898379,0.0202
2015-12-08,53.61053361,0.01111,16.85,1.50968,0.2159,0.001174,0.060568261,0.02
2015-12-10,51.43524241,0.011271,16.65,1.50268,0.2133,0.001165,0.058371103,0.02
2015-12-11,49.96522465,0.011293,16.5,1.5283799999999998,0.2155,0.001172,0.05842259,0.0198
2015-12-14,49.17149959,0.011495,16.2,1.51749,0.2138,0.001166,0.058133112,0.0196
2015-12-15,50.04171301,0.011408,16.0,1.51973,0.2151,0.001184,0.058120133,0.0199
2015-12-16,48.65201161,0.011425,15.45,1.50871,0.2136,0.001179,0.058620213,0.0196
2015-12-17,48.43596577,0.011312,15.55,1.51869,0.2164,0.001184,0.059896199,0.0197
2015-12-18,47.71460424,0.011447,14.7,1.51421,0.2151,0.001178,0.058807135,0.0196
2015-12-21,47.21835883,0.011507,14.275,1.51817,0.2146,0.001184,0.059805285,0.0195
2015-12-22,47.26368159,0.011476,14.0,1.51419,0.2133,0.00118,0.060392482,0.0194
2015-12-23,48.74205142,0.011417,14.0,1.50852,0.2134,0.001178,0.060547415,0.0198
2015-12-24,48.67134793,0.011434,14.2,1.50918,0.2126,0.001178,0.060167975,0.0196
2015-12-28,46.76507104,0.011431,14.55,1.51295,0.2126,0.00118,0.058766726,0.0191
2015-12-29,47.88925439,0.011458,15.5,1.49668,0.2113,0.00117,0.05756578900000001,0.019
2015-12-30,46.9740634,0.011379,14.9,1.5002799999999998,0.2114,0.001165,0.057087965,0.0187
2015-12-31,47.84518254,0.011386,14.1,1.49151,0.2112,0.001166,0.05709580000000001,0.0188
2016-01-04,49.35335836,0.011414,14.9,1.5062799999999998,0.2129,0.001168,0.057571965,0.0192
2016-01-06,46.01244344,0.011643,15.275,1.52451,0.2157,0.001178,0.060520362,0.019
2016-01-07,45.50770108,0.011934,15.2,1.55926,0.2163,0.001191,0.06103822,0.0191
2016-01-08,45.23227384,0.012123,14.575,1.56939,0.2181,0.001191,0.061556163,0.0192
2016-01-11,41.95854182,0.012268,14.4,1.55235,0.2176,0.001186,0.061043603,0.0188
2016-01-12,40.79587747,0.012143,14.175,1.55427,0.2178,0.001183,0.061694818,0.0186
2016-01-13,40.14378145,0.012165,14.4,1.56361,0.2187,0.001189,0.061682243,0.0188
2016-01-14,41.37437366,0.012215,13.925,1.55561,0.2173,0.001186,0.059413028,0.0188
